,ev_op_r,ev_op_r3,ev_op_H,ev_op_H_2f,ev_op_H_3f,ev_op_Hp,ev_op_Hp2,ev_op_Hp3,ev_op_Hp4
122,,,,3.373046875,3.37841796875,,,3.37158203125,3.38232421875
123,,,,3.36474609375,3.42333984375,,,3.369140625,3.38037109375
124,,,,3.376953125,3.39111328125,,,3.36865234375,3.388671875
125,,,,3.36767578125,3.42236328125,,,3.36767578125,3.37890625
126,,,,3.36865234375,3.390625,,,3.36767578125,3.3779296875
127,,,,3.365234375,3.4345703125,,,3.37158203125,3.38037109375
128,,,,3.3740234375,3.392578125,,,3.3681640625,3.3779296875
129,,,,3.36572265625,3.3955078125,,,3.37158203125,3.3828125
130,,,,3.36962890625,3.38037109375,,,3.3681640625,3.37841796875
131,,,,3.36572265625,3.37939453125,,,3.37158203125,3.3798828125
132,,,,3.3662109375,3.404296875,,,3.3681640625,3.380859375
133,,,,3.3671875,3.38330078125,,,3.3681640625,3.380859375
134,,,,3.36328125,3.3740234375,,,3.37158203125,3.38134765625
135,,,,3.3662109375,3.380859375,,,3.36767578125,3.3798828125
136,,,,3.3662109375,3.39013671875,,,3.37158203125,3.3779296875
137,,,,3.36962890625,3.37890625,,,3.36767578125,3.38134765625
138,,,,3.3662109375,3.3994140625,,,3.37158203125,3.37841796875
139,,,,3.36328125,3.375,,,3.36767578125,3.38330078125
140,,,,3.3662109375,3.40185546875,,,3.36767578125,3.37841796875
141,,,,3.36328125,3.39306640625,,,3.36767578125,3.37939453125
142,,,,3.36572265625,3.3837890625,,,3.37158203125,3.37939453125
143,,,,3.3671875,3.38671875,,,3.36767578125,3.37939453125
144,,,,3.365234375,3.4033203125,,,3.36767578125,3.38037109375
145,,,,3.36328125,3.3818359375,,,3.36767578125,3.38134765625
146,,,,3.36328125,3.39111328125,,,3.36767578125,3.380859375
147,,,,3.36376953125,3.373046875,,,3.36767578125,3.37841796875
148,,,,3.3671875,3.38037109375,,,3.36767578125,3.37890625
149,,,,3.3671875,3.39697265625,,,3.36767578125,3.37841796875
150,,,,3.3642578125,3.3837890625,,,3.36767578125,3.38134765625
151,,,,3.36376953125,3.3828125,,,3.36767578125,3.37939453125
152,,,,3.3671875,3.3916015625,,,3.37158203125,3.37744140625
153,,,,3.36474609375,3.3759765625,,,3.36767578125,3.380859375
154,,,,3.3671875,3.375,,,3.36767578125,3.38134765625
155,,,,3.36328125,3.37353515625,,,3.36767578125,3.3818359375
156,,,,3.36328125,3.37548828125,,,3.36767578125,3.376953125
157,,,,3.36328125,3.3740234375,,,3.36767578125,3.3779296875
158,,,,3.36328125,3.37353515625,,,3.36767578125,3.38134765625
159,,,,3.36328125,3.380859375,,,3.36767578125,3.38037109375
160,,,,3.3671875,3.373046875,,,3.36767578125,3.376953125
