,ev_op_r,ev_op_r3,ev_op_H,ev_op_H_2f,ev_op_H_3f,ev_op_Hp,ev_op_Hp2,ev_op_Hp3,ev_op_Hp4
93,,3.1484375000000004,3.1488281250000005,4.7025390625000005,3.3808593750000004,4.5064453125,3.1521484375,5.336132812500001,3.1615234375000005
94,,3.1484375000000004,3.1490234375000004,5.6130859375,3.2603515625000004,4.4255859375,3.1593750000000003,5.0873046875000005,3.1642578125000003
95,,3.1484375000000004,3.1488281250000005,6.384765625,3.2710937500000004,3.4492187500000004,3.1521484375,4.6228515625,3.1662109375000003
96,,3.1484375000000004,3.1490234375000004,6.8134765625,3.1900390625000004,3.882226562500001,3.1519531250000004,5.36796875,3.162890625
97,,,3.1488281250000005,5.1001953125,3.1900390625000004,4.4138671875,3.1595703125000005,4.655468750000001,3.1564453125000003
98,,,3.1488281250000005,6.1884765625,3.2152343750000005,4.2771484375,3.1517578125000005,4.7623046875,3.16484375
99,,,3.1490234375000004,6.3759765625,3.1900390625000004,3.7564453125,3.1554687500000003,5.4847656250000005,3.1675781250000004
100,,,3.1490234375000004,5.414257812500001,3.2656250000000004,4.7054687500000005,3.1519531250000004,4.19140625,3.1630859375000004
101,,,3.1486328125000003,6.7828125,3.1978515625000004,3.5187500000000003,3.1515625000000003,4.9009765625,3.1595703125000005
102,,,3.1486328125000003,5.6373046875,3.2046875000000004,3.63203125,3.1591796875000004,4.2177734375,3.1607421875000004
103,,,3.1486328125000003,4.7419921875,3.1929687500000004,4.5873046875000005,3.1517578125000005,4.845898437500001,3.1607421875000004
104,,,3.1486328125000003,5.3802734375000005,3.221484375,3.3957031250000003,3.1521484375,4.762890625000001,3.155078125
105,,,3.1486328125000003,5.4046875000000005,3.2041015625000004,4.0160156250000005,3.1521484375,4.094921875000001,3.1652343750000003
106,,,3.1486328125000003,5.3748046875,3.3027343750000004,3.3951171875000004,3.1517578125000005,3.4347656250000003,3.1607421875000004
107,,,3.1486328125000003,4.9294921875,3.252734375,3.786328125,3.1521484375,5.4378906250000005,3.1548828125000004
108,,,3.1486328125000003,5.139843750000001,3.3148437500000005,3.2271484375000004,3.1517578125000005,4.0267578125000005,3.1568359375000004
109,,,3.1486328125000003,5.8695312500000005,3.1826171875000004,3.80234375,3.1517578125000005,3.9576171875,3.1544921875000003
110,,,3.1486328125000003,6.425000000000001,3.1792968750000004,3.722265625,3.1521484375,3.978906250000001,3.15703125
111,,,3.1486328125000003,5.090039062500001,3.1810546875000005,3.1978515625000004,3.1515625000000003,3.9306640625,3.1564453125000003
112,,,3.1486328125000003,6.108593750000001,3.2396484375000005,3.2246093750000004,3.1517578125000005,4.23046875,3.1619140625
113,,,3.1486328125000003,6.0876953125,3.21953125,3.6923828125,3.1554687500000003,3.9982421875,3.1605468750000005
114,,,3.1486328125000003,5.6697265625,3.184375,3.2511718750000003,3.1517578125000005,3.4294921875,3.1552734375000004
