,seed_18,seed_28,seed_38,seed_48,seed_58,seed_68,seed_78,seed_88,seed_188
104,3.37158203125,3.36279296875,3.37890625,3.36181640625,3.3701171875,3.37939453125,3.390625,3.37744140625,3.38623046875
105,3.3662109375,3.3642578125,3.3759765625,3.3671875,3.3740234375,3.3759765625,3.3798828125,3.39453125,3.3876953125
106,3.36181640625,3.3837890625,3.3779296875,3.3681640625,3.37109375,3.37646484375,3.38134765625,3.38330078125,3.38525390625
107,3.38818359375,3.3681640625,3.37548828125,3.36669921875,3.37109375,3.369140625,3.38427734375,3.38232421875,3.3828125
108,3.369140625,3.3740234375,3.37353515625,3.35791015625,3.3701171875,3.3701171875,3.38525390625,3.38037109375,3.38671875
109,3.36962890625,3.38818359375,3.37158203125,3.37548828125,3.3671875,3.3662109375,3.3837890625,3.37890625,3.39501953125
110,3.3681640625,3.37158203125,3.37451171875,3.35693359375,3.36865234375,3.375,3.37353515625,3.375,3.3828125
111,3.36279296875,3.380859375,3.3779296875,3.3779296875,3.3740234375,3.36279296875,3.380859375,3.38037109375,3.38330078125
112,3.3662109375,3.37158203125,3.38134765625,3.35693359375,3.3671875,3.37255859375,3.3759765625,3.37744140625,3.3828125
113,3.36328125,3.38330078125,3.38134765625,3.3701171875,3.37841796875,3.3671875,3.37744140625,3.3779296875,3.38134765625
114,3.36328125,3.361328125,3.375,3.3662109375,3.3671875,3.37060546875,3.37890625,3.37890625,3.38037109375
115,3.36767578125,3.36376953125,3.38330078125,3.36962890625,3.373046875,3.365234375,3.380859375,3.3818359375,3.3798828125
116,3.36328125,3.365234375,3.37939453125,3.361328125,3.37060546875,3.36669921875,3.3740234375,3.37939453125,3.380859375
117,3.36474609375,3.3642578125,3.3740234375,3.37451171875,3.37646484375,3.36572265625,3.3818359375,3.37744140625,3.38330078125
118,3.36474609375,3.36328125,3.37548828125,3.3603515625,3.36962890625,3.365234375,3.37548828125,3.38134765625,3.38037109375
119,3.365234375,3.365234375,3.376953125,3.3662109375,3.369140625,3.365234375,3.376953125,3.37744140625,3.37890625
120,3.380859375,3.3642578125,3.375,3.35791015625,3.3740234375,3.36328125,3.3798828125,3.3779296875,3.384765625
121,3.3642578125,3.3642578125,3.37353515625,3.373046875,3.3701171875,3.37158203125,3.3828125,3.375,3.384765625
122,3.36767578125,3.36279296875,3.3828125,3.36962890625,3.36962890625,3.36279296875,3.380859375,3.3828125,3.38525390625
123,3.365234375,3.36328125,3.3779296875,3.35791015625,3.37158203125,3.3681640625,3.3818359375,3.37548828125,3.39208984375
124,3.36376953125,3.37109375,3.37353515625,3.35791015625,3.37158203125,3.36474609375,3.38232421875,3.3837890625,3.3798828125
125,3.36865234375,3.36083984375,3.3779296875,3.3681640625,3.3701171875,3.36572265625,3.38037109375,3.37548828125,3.38134765625
126,3.36328125,3.36669921875,3.37158203125,3.36328125,3.37060546875,3.36669921875,3.38037109375,3.376953125,3.3798828125
127,3.3681640625,3.36181640625,3.37353515625,3.35791015625,3.36767578125,3.36279296875,3.38037109375,3.37451171875,3.390625
