,seed_10,seed_20,seed_30,seed_40,seed_50,seed_155,seed_125
31,6.22265625,6.056640625,5.99658203125,5.43603515625,5.3125,5.06787109375,6.7021484375
32,5.7314453125,6.56494140625,4.6923828125,4.2392578125,6.31787109375,5.013671875,6.529296875
33,6.2548828125,5.380859375,6.3798828125,5.025390625,4.92822265625,5.6943359375,5.52392578125
34,6.11669921875,6.4111328125,5.43017578125,3.732421875,5.87158203125,5.08056640625,5.39697265625
35,5.34375,5.71923828125,5.900390625,5.26416015625,5.48974609375,5.37255859375,7.17919921875
36,5.677734375,4.8505859375,6.36279296875,3.98095703125,6.15380859375,5.88916015625,5.837890625
37,6.35205078125,6.4365234375,5.36767578125,5.34765625,5.447265625,4.95068359375,5.68359375
38,5.83544921875,5.4169921875,5.88623046875,4.81591796875,5.439453125,5.7109375,6.5341796875
39,5.58837890625,6.548828125,5.88427734375,4.70556640625,6.11328125,5.23876953125,5.841796875
40,6.8896484375,6.62890625,6.04248046875,3.82080078125,5.79638671875,5.67529296875,6.06201171875
41,5.61962890625,4.84619140625,5.91650390625,5.32421875,6.53466796875,5.5029296875,6.2919921875
42,5.63525390625,6.16015625,6.33154296875,3.42919921875,4.9814453125,5.1083984375,6.18212890625
43,6.05078125,6.47119140625,5.947265625,5.421875,6.35791015625,5.2763671875,6.0185546875
44,5.57568359375,5.83935546875,5.5791015625,4.16552734375,5.1123046875,5.5244140625,6.6513671875
45,5.93310546875,6.291015625,6.30810546875,5.10888671875,6.1240234375,5.11474609375,5.40869140625
46,5.9345703125,6.232421875,5.517578125,4.5595703125,6.1884765625,4.7177734375,5.22265625
47,6.169921875,5.6044921875,6.4306640625,5.001953125,5.36474609375,5.8837890625,6.771484375
48,5.7763671875,5.69482421875,6.21875,5.32861328125,5.20751953125,5.1728515625,5.60888671875
49,6.38134765625,6.85107421875,5.4306640625,3.9697265625,6.26904296875,5.392578125,6.185546875
50,5.80224609375,6.31201171875,6.35400390625,5.05517578125,5.43212890625,5.591796875,5.94580078125
51,6.3427734375,5.55126953125,5.2529296875,4.6484375,5.80517578125,5.43701171875,6.13720703125
52,4.4755859375,5.28173828125,6.77490234375,6.03515625,4.81103515625,4.97314453125,5.599609375
53,5.37060546875,4.28125,5.41552734375,4.65869140625,5.47021484375,5.57666015625,7.07080078125
