,ansatz_0a_su2_2f,ansatz_0b_su2_2f,ansatz_0c_su2_2f,ansatz_0d_su2_2f,ansatz_1a_su2_2f,ansatz_1b_su2_2f,ansatz_1c_su2_2f,ansatz_1d_su2_2f
525,4.6953125,4.50390625,4.697265625,4.59765625,4.53515625,4.50390625,4.6083984375,4.6162109375
526,4.8720703125,4.498046875,4.634765625,4.6162109375,4.6103515625,4.498046875,4.70703125,4.6748046875
527,4.7548828125,4.50390625,4.7841796875,4.578125,4.6162109375,4.50390625,4.6357421875,4.625
528,4.84765625,4.498046875,4.658203125,4.5869140625,4.5537109375,4.498046875,4.6328125,4.669921875
529,4.7236328125,4.50390625,4.80078125,4.5869140625,4.6904296875,4.50390625,4.5439453125,4.580078125
530,4.8642578125,4.498046875,4.6953125,4.6044921875,4.6416015625,4.498046875,4.59375,4.578125
531,4.658203125,4.50390625,4.6904296875,4.6064453125,4.5859375,4.50390625,4.6611328125,4.6572265625
532,4.8935546875,4.498046875,4.8212890625,4.6572265625,4.6748046875,4.498046875,4.6103515625,4.6328125
533,4.7978515625,4.50390625,4.6201171875,4.56640625,4.595703125,4.50390625,4.5654296875,4.6640625
534,4.8740234375,4.498046875,4.8095703125,4.666015625,4.787109375,4.498046875,4.6328125,4.724609375
535,4.6875,4.50390625,4.5771484375,4.5732421875,4.6796875,4.50390625,4.6162109375,4.576171875
536,4.7900390625,4.498046875,4.75,4.654296875,4.6181640625,4.498046875,4.65625,4.650390625
537,4.869140625,4.50390625,4.611328125,4.62890625,4.59375,4.50390625,4.6103515625,4.56640625
538,4.7529296875,4.498046875,4.623046875,4.578125,4.697265625,4.498046875,4.66796875,4.5986328125
539,4.7275390625,4.50390625,4.70703125,4.5693359375,4.66796875,4.50390625,4.5771484375,4.6318359375
540,4.7373046875,4.498046875,4.736328125,4.5830078125,4.6181640625,4.498046875,4.65234375,4.6083984375
541,4.7861328125,4.50390625,4.6806640625,4.57421875,4.5849609375,4.50390625,4.623046875,4.5078125
542,4.8056640625,4.498046875,4.7080078125,4.6240234375,4.6611328125,4.498046875,4.623046875,4.62890625
543,4.751953125,4.50390625,4.630859375,4.5576171875,4.625,4.50390625,4.5947265625,4.58984375
544,4.853515625,4.498046875,4.7666015625,4.654296875,4.6259765625,4.498046875,4.6005859375,4.619140625
545,4.646484375,4.50390625,4.634765625,4.5810546875,4.6328125,4.50390625,4.56640625,4.6435546875
546,4.7470703125,4.498046875,4.7470703125,4.625,4.65625,4.498046875,4.6142578125,4.6884765625
547,4.697265625,4.50390625,4.6611328125,4.6298828125,4.5595703125,4.50390625,4.6123046875,4.6171875
548,4.830078125,4.498046875,4.6220703125,4.6708984375,4.642578125,4.498046875,4.642578125,4.62109375
549,4.66015625,4.50390625,4.748046875,4.6025390625,4.5693359375,4.50390625,4.5732421875,4.5751953125
550,4.60546875,4.498046875,4.53125,4.5341796875,4.5205078125,4.498046875,4.48828125,4.541015625
