,ansatz_0a_3f,ansatz_0b_3f,ansatz_0c_3f,ansatz_0d_3f,ansatz_1a_3f,ansatz_1b_3f,ansatz_1c_3f,ansatz_1d_3f
527,4.484375,4.50390625,4.560546875,4.484375,4.5283203125,4.50390625,4.5634765625,4.5283203125
528,4.587890625,4.498046875,4.55078125,4.587890625,4.5576171875,4.498046875,4.6787109375,4.5576171875
529,4.58203125,4.50390625,4.53515625,4.58203125,4.521484375,4.50390625,4.6357421875,4.521484375
530,4.6494140625,4.498046875,4.732421875,4.6494140625,4.509765625,4.498046875,4.599609375,4.509765625
531,4.6396484375,4.50390625,4.6220703125,4.6396484375,4.56640625,4.50390625,4.5849609375,4.56640625
532,4.546875,4.498046875,4.7119140625,4.546875,4.6201171875,4.498046875,4.5888671875,4.6201171875
533,4.58984375,4.50390625,4.6640625,4.58984375,4.6689453125,4.50390625,4.5537109375,4.6689453125
534,4.6171875,4.498046875,4.6142578125,4.6171875,4.541015625,4.498046875,4.556640625,4.541015625
535,4.533203125,4.50390625,4.6357421875,4.533203125,4.5478515625,4.50390625,4.52734375,4.5478515625
536,4.5947265625,4.498046875,4.5263671875,4.5947265625,4.771484375,4.498046875,4.783203125,4.771484375
537,4.57421875,4.50390625,4.5224609375,4.57421875,4.6845703125,4.50390625,4.646484375,4.6845703125
538,4.5224609375,4.498046875,4.6474609375,4.5224609375,4.6826171875,4.498046875,4.5703125,4.6826171875
539,4.5322265625,4.50390625,4.6337890625,4.5322265625,4.6015625,4.50390625,4.5966796875,4.6015625
540,4.61328125,4.498046875,4.6650390625,4.61328125,4.6865234375,4.498046875,4.6435546875,4.6865234375
541,4.595703125,4.50390625,4.5859375,4.595703125,4.6103515625,4.50390625,4.5869140625,4.6103515625
542,4.5888671875,4.498046875,4.6279296875,4.5888671875,4.5029296875,4.498046875,4.6240234375,4.5029296875
543,4.5048828125,4.50390625,4.5966796875,4.5048828125,4.505859375,4.50390625,4.64453125,4.505859375
544,4.5390625,4.498046875,4.6015625,4.5390625,4.66796875,4.498046875,4.71875,4.66796875
545,4.5146484375,4.50390625,4.6220703125,4.5146484375,4.6103515625,4.50390625,4.58203125,4.6103515625
546,4.6630859375,4.498046875,4.6259765625,4.6630859375,4.572265625,4.498046875,4.5634765625,4.572265625
547,4.572265625,4.50390625,4.5830078125,4.572265625,4.5908203125,4.50390625,4.580078125,4.5908203125
548,4.5126953125,4.498046875,4.5908203125,4.5126953125,4.603515625,4.498046875,4.58984375,4.603515625
549,4.6474609375,4.50390625,4.6025390625,4.6474609375,4.5673828125,4.50390625,4.5205078125,4.5673828125
550,4.515625,4.498046875,4.5185546875,4.515625,4.50390625,4.498046875,4.49609375,4.50390625
